schema_version,manuscript_sha256,code_commit,case,method,kappa,run_id,repeat_index,epoch,iteration,state,action,stop_reason,N_H,N_h,N_c,ell,kappa_H_max,eta_H,Theta_loc,U_practical,eta_eq_c,eta_dual_c,L_gap_c,dual_check_performed,minimum_reference_level_gap,level_gap_dual_trigger,relative_reference_energy,relative_exact_energy,relative_exact_L2,marked_H,marked_c,rebuilt_correctors,skipped_correctors,skipped_corrector_work_units,time_corrector,time_theta,time_gram_prepare_structure,time_gram_prepare_factorization,time_gram_action_rhs,time_gram_action_patch_solve,time_gram_action_scatter,gram_action_calls,gram_patch_factorizations,gram_factor_cache_hits,gram_factor_cache_misses,gram_parallel_threads,localization_iterations,localization_relative_residual,localization_used_warm_start,time_lod_solve,time_reference_riesz,time_candidate_flux,time_candidate_close,time_candidate_operator_assembly,time_candidate_prolongation,time_candidate_flux_reconstruction,time_candidate_flux_prepare,time_candidate_flux_patch_solve,time_candidate_flux_merge,time_candidate_flux_audit,candidate_flux_parallel_threads,time_candidate_enrich,time_candidate_nvb_refine,time_candidate_embedding_composition,time_candidate_parent_map_update,time_candidate_quasi_interpolation,time_candidate_embedding_validation,time_candidate_dual,time_candidate_dual_operator_assembly,time_candidate_dual_load_assembly,time_candidate_dual_prolongation,time_candidate_dual_solve,time_candidate_dual_prepare,time_candidate_dual_patch_solve,time_candidate_dual_reduction,candidate_dual_patch_factorizations,candidate_dual_parallel_threads,time_mesh,time_total_cumulative,peak_memory_mb
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,20,CandidateEnrich,ProposeCoarseRefinement,,68,800,1199,7,8,NA,NA,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014014732,2.1902854,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,21,LazyDualDecision,EnrichCandidate,,68,800,1376,7,8,NA,NA,NA,7.1327102397723277,NA,NA,false,NA,false,NA,NA,NA,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0.33889645400000001,4.9500000000000003e-07,0.0028272940000000002,5.6310999999999997e-05,0.32594299300000001,0.14744524000000001,0.109669697,0.00040578400000000002,0.066391799000000001,8,0.010068478,0.006122621,0.00097937299999999996,8.7159999999999992e-06,0.001015054,0.0017143690000000001,0,0,0,0,0,0,0,0,0,1,0,2.5292751130000002,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,22,ReferenceRefresh,SkipCandidateDual,,68,800,1376,7,8,NA,NA,NA,NA,NA,NA,false,2,true,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5293203540000002,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,23,CommitCoarse,RefreshReference,,68,3156,3156,7,8,NA,NA,NA,NA,NA,NA,false,5,false,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067084701999999996,2.5964650269999998,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,1,24,EpochInit,CommitCoarseRefinement,,98,3156,3156,7,8,NA,NA,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0097984160000000008,2.6062875980000002,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,1,25,CorrectorCheck,BeginEpoch,,98,3156,3156,7,8,NA,NA,NA,NA,NA,NA,false,5,false,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4195e-05,2.6063540349999998,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,1,26,SolveEstimate,AcceptCorrector,,98,3156,3156,7,8,NA,0.00037526949608142552,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,186,0,0,1.8066935940000002,1.5465623100000001,0.45155573399999999,0.53165149199999995,0.099012141999999997,0.44512448199999999,0.0022290370000000001,98,109,0,109,8,1,5.6634169983749763e-08,true,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.119495873,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,1,27,ProposeCoarse,SolveAndEstimate,,98,3156,3156,7,8,4.068289544333771,NA,6.6550154194251911,NA,NA,NA,false,NA,false,2.012859858834946,2.0104446550632948,1.4457459127222385,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0.0082421049999999996,0.100888675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5961930119999996,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,1,28,CandidateEnrich,ProposeCoarseRefinement,,98,3156,3156,7,8,NA,NA,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053001880000000001,6.6492227069999998,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,1,29,LazyDualDecision,EnrichCandidate,,98,3156,3380,7,8,NA,NA,NA,5.1137597170751885,NA,NA,false,NA,false,NA,NA,NA,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0.86088553999999995,5.9200000000000001e-07,0.0061274659999999998,4.3684999999999999e-05,0.82787398499999998,0.38522123200000002,0.27093234900000002,0.00076366300000000004,0.16457490599999999,8,0.026810591000000002,0.017326004999999998,0.002094378,2.5174999999999999e-05,0.0028142670000000001,0.00401199,0,0,0,0,0,0,0,0,0,1,0,7.5103806110000004,2308.09765625
