element_id,n0,n1,n2,cx,cy,area,diameter
37,96,63,40,0.39583333333333331,0.9375,0.00390625,0.125
38,91,56,35,0.0625,0.39583333333333331,0.00390625,0.125
39,94,60,38,0.9375,0.60416666666666663,0.00390625,0.125
40,81,41,25,0.10416666666666667,0.0625,0.00390625,0.125
41,83,46,27,0.89583333333333337,0.9375,0.00390625,0.125
42,84,47,28,0.0625,0.89583333333333337,0.00390625,0.125
43,82,44,26,0.9375,0.10416666666666667,0.00390625,0.125
44,86,49,30,0.5625,0.39583333333333331,0.00390625,0.125
45,88,52,32,0.4375,0.60416666666666663,0.00390625,0.125
46,85,50,29,0.39583333333333331,0.4375,0.00390625,0.125
47,87,51,31,0.60416666666666663,0.5625,0.00390625,0.125
48,98,67,29,0.35416666666666669,0.3125,0.00390625,0.125
49,106,76,31,0.64583333333333337,0.6875,0.00390625,0.125
50,110,79,32,0.3125,0.64583333333333337,0.00390625,0.125
51,102,72,30,0.6875,0.35416666666666669,0.00390625,0.125
52,101,69,26,0.8125,0.14583333333333334,0.00390625,0.125
53,109,78,28,0.1875,0.85416666666666663,0.00390625,0.125
54,97,66,25,0.14583333333333334,0.1875,0.00390625,0.125
55,105,73,27,0.85416666666666663,0.8125,0.00390625,0.125
56,99,65,33,0.3125,0.14583333333333334,0.00390625,0.125
57,108,74,39,0.6875,0.85416666666666663,0.00390625,0.125
58,111,77,36,0.14583333333333334,0.6875,0.00390625,0.125
59,104,70,37,0.85416666666666663,0.3125,0.00390625,0.125
60,103,71,34,0.64583333333333337,0.1875,0.00390625,0.125
61,112,80,40,0.35416666666666669,0.8125,0.00390625,0.125
62,100,68,35,0.1875,0.35416666666666669,0.00390625,0.125
63,107,75,38,0.8125,0.64583333333333337,0.00390625,0.125
64,99,67,9,0.3125,0.22916666666666666,0.00390625,0.125
65,108,76,11,0.6875,0.77083333333333337,0.00390625,0.125
66,111,79,12,0.22916666666666666,0.6875,0.00390625,0.125
67,104,72,10,0.77083333333333337,0.3125,0.00390625,0.125
68,103,69,10,0.72916666666666663,0.1875,0.00390625,0.125
69,112,78,12,0.27083333333333331,0.8125,0.00390625,0.125
70,100,66,9,0.1875,0.27083333333333331,0.00390625,0.125
71,107,73,11,0.8125,0.72916666666666663,0.00390625,0.125
72,97,65,9,0.22916666666666666,0.1875,0.00390625,0.125
73,105,74,11,0.77083333333333337,0.8125,0.00390625,0.125
74,109,77,12,0.1875,0.77083333333333337,0.00390625,0.125
75,101,70,10,0.8125,0.22916666666666666,0.00390625,0.125
76,102,71,10,0.6875,0.27083333333333331,0.00390625,0.125
77,110,80,12,0.3125,0.72916666666666663,0.00390625,0.125
78,98,68,9,0.27083333333333331,0.3125,0.00390625,0.125
79,106,75,11,0.72916666666666663,0.6875,0.00390625,0.125
80,85,49,4,0.47916666666666669,0.4375,0.00390625,0.125
81,87,52,4,0.52083333333333337,0.5625,0.00390625,0.125
82,88,50,4,0.4375,0.52083333333333337,0.00390625,0.125
83,86,51,4,0.5625,0.47916666666666669,0.00390625,0.125
84,82,43,1,0.9375,0.020833333333333332,0.00390625,0.125
85,84,48,3,0.0625,0.97916666666666663,0.00390625,0.125
86,81,42,0,0.020833333333333332,0.0625,0.00390625,0.125
87,83,45,2,0.97916666666666663,0.9375,0.00390625,0.125
88,89,53,5,0.4375,0.020833333333333332,0.00390625,0.125
89,95,62,8,0.5625,0.97916666666666663,0.00390625,0.125
90,92,57,6,0.020833333333333332,0.5625,0.00390625,0.125
91,93,59,7,0.97916666666666663,0.4375,0.00390625,0.125
92,90,55,5,0.52083333333333337,0.0625,0.00390625,0.125
93,96,64,8,0.47916666666666669,0.9375,0.00390625,0.125
94,91,58,6,0.0625,0.47916666666666669,0.00390625,0.125
95,94,61,7,0.9375,0.52083333333333337,0.00390625,0.125
96,131,55,21,0.47916666666666669,0.1875,0.00390625,0.125
97,143,64,24,0.52083333333333337,0.8125,0.00390625,0.125
98,136,58,22,0.1875,0.52083333333333337,0.00390625,0.125
99,139,61,23,0.8125,0.47916666666666669,0.00390625,0.125
100,118,54,15,0.6875,0.020833333333333332,0.00390625,0.125
101,128,63,20,0.3125,0.97916666666666663,0.00390625,0.125
102,116,56,14,0.020833333333333332,0.3125,0.00390625,0.125
103,122,60,17,0.97916666666666663,0.6875,0.00390625,0.125
104,113,41,13,0.1875,0.020833333333333332,0.00390625,0.125
105,123,46,18,0.8125,0.97916666666666663,0.00390625,0.125
106,125,47,19,0.020833333333333332,0.8125,0.00390625,0.125
107,119,44,16,0.97916666666666663,0.1875,0.00390625,0.125
108,130,49,21,0.52083333333333337,0.3125,0.00390625,0.125
109,142,52,24,0.47916666666666669,0.6875,0.00390625,0.125
110,133,50,22,0.3125,0.47916666666666669,0.00390625,0.125
111,138,51,23,0.6875,0.52083333333333337,0.00390625,0.125
112,129,67,21,0.4375,0.27083333333333331,0.00390625,0.125
113,141,76,24,0.5625,0.72916666666666663,0.00390625,0.125
114,134,79,22,0.27083333333333331,0.5625,0.00390625,0.125
115,137,72,23,0.72916666666666663,0.4375,0.00390625,0.125
116,117,69,15,0.77083333333333337,0.0625,0.00390625,0.125
117,127,78,20,0.22916666666666666,0.9375,0.00390625,0.125
118,115,66,14,0.0625,0.22916666666666666,0.00390625,0.125
119,121,73,17,0.9375,0.77083333333333337,0.00390625,0.125
120,114,65,13,0.27083333333333331,0.0625,0.00390625,0.125
121,124,74,18,0.72916666666666663,0.9375,0.00390625,0.125
122,126,77,19,0.0625,0.72916666666666663,0.00390625,0.125
123,120,70,16,0.9375,0.27083333333333331,0.00390625,0.125
124,132,71,21,0.5625,0.22916666666666666,0.00390625,0.125
125,144,80,24,0.4375,0.77083333333333337,0.00390625,0.125
126,135,68,22,0.22916666666666666,0.4375,0.00390625,0.125
127,140,75,23,0.77083333333333337,0.5625,0.00390625,0.125
128,131,21,67,0.4375,0.22916666666666666,0.00390625,0.125
129,143,24,76,0.5625,0.77083333333333337,0.00390625,0.125
130,136,22,79,0.22916666666666666,0.5625,0.00390625,0.125
131,139,23,72,0.77083333333333337,0.4375,0.00390625,0.125
132,118,15,69,0.72916666666666663,0.0625,0.00390625,0.125
133,128,20,78,0.27083333333333331,0.9375,0.00390625,0.125
134,116,14,66,0.0625,0.27083333333333331,0.00390625,0.125
135,122,17,73,0.9375,0.72916666666666663,0.00390625,0.125
136,113,13,65,0.22916666666666666,0.0625,0.00390625,0.125
137,123,18,74,0.77083333333333337,0.9375,0.00390625,0.125
138,125,19,77,0.0625,0.77083333333333337,0.00390625,0.125
139,119,16,70,0.9375,0.22916666666666666,0.00390625,0.125
140,130,21,71,0.5625,0.27083333333333331,0.00390625,0.125
141,142,24,80,0.4375,0.72916666666666663,0.00390625,0.125
142,133,22,68,0.27083333333333331,0.4375,0.00390625,0.125
143,138,23,75,0.72916666666666663,0.5625,0.00390625,0.125
144,129,21,49,0.47916666666666669,0.3125,0.00390625,0.125
145,141,24,52,0.52083333333333337,0.6875,0.00390625,0.125
146,134,22,50,0.3125,0.52083333333333337,0.00390625,0.125
147,137,23,51,0.6875,0.47916666666666669,0.00390625,0.125
148,117,15,43,0.8125,0.020833333333333332,0.00390625,0.125
149,127,20,48,0.1875,0.97916666666666663,0.00390625,0.125
150,115,14,42,0.020833333333333332,0.1875,0.00390625,0.125
151,121,17,45,0.97916666666666663,0.8125,0.00390625,0.125
152,114,13,53,0.3125,0.020833333333333332,0.00390625,0.125
153,124,18,62,0.6875,0.97916666666666663,0.00390625,0.125
154,126,19,57,0.020833333333333332,0.6875,0.00390625,0.125
155,120,16,59,0.97916666666666663,0.3125,0.00390625,0.125
156,132,21,55,0.52083333333333337,0.1875,0.00390625,0.125
157,144,24,64,0.47916666666666669,0.8125,0.00390625,0.125
158,135,22,58,0.1875,0.47916666666666669,0.00390625,0.125
159,140,23,61,0.8125,0.52083333333333337,0.00390625,0.125
160,89,5,55,0.47916666666666669,0.0625,0.00390625,0.125
161,95,8,64,0.52083333333333337,0.9375,0.00390625,0.125
162,92,6,58,0.0625,0.52083333333333337,0.00390625,0.125
163,93,7,61,0.9375,0.47916666666666669,0.00390625,0.125
164,90,5,54,0.5625,0.020833333333333332,0.00390625,0.125
165,96,8,63,0.4375,0.97916666666666663,0.00390625,0.125
166,91,6,56,0.020833333333333332,0.4375,0.00390625,0.125
167,94,7,60,0.97916666666666663,0.5625,0.00390625,0.125
168,81,0,41,0.0625,0.020833333333333332,0.00390625,0.125
169,83,2,46,0.9375,0.97916666666666663,0.00390625,0.125
170,84,3,47,0.020833333333333332,0.9375,0.00390625,0.125
171,82,1,44,0.97916666666666663,0.0625,0.00390625,0.125
172,86,4,49,0.52083333333333337,0.4375,0.00390625,0.125
173,88,4,52,0.47916666666666669,0.5625,0.00390625,0.125
174,85,4,50,0.4375,0.47916666666666669,0.00390625,0.125
175,87,4,51,0.5625,0.52083333333333337,0.00390625,0.125
176,98,9,67,0.3125,0.27083333333333331,0.00390625,0.125
177,106,11,76,0.6875,0.72916666666666663,0.00390625,0.125
178,110,12,79,0.27083333333333331,0.6875,0.00390625,0.125
179,102,10,72,0.72916666666666663,0.3125,0.00390625,0.125
180,101,10,69,0.77083333333333337,0.1875,0.00390625,0.125
181,109,12,78,0.22916666666666666,0.8125,0.00390625,0.125
182,97,9,66,0.1875,0.22916666666666666,0.00390625,0.125
183,105,11,73,0.8125,0.77083333333333337,0.00390625,0.125
184,99,9,65,0.27083333333333331,0.1875,0.00390625,0.125
185,108,11,74,0.72916666666666663,0.8125,0.00390625,0.125
186,111,12,77,0.1875,0.72916666666666663,0.00390625,0.125
187,104,10,70,0.8125,0.27083333333333331,0.00390625,0.125
188,103,10,71,0.6875,0.22916666666666666,0.00390625,0.125
189,112,12,80,0.3125,0.77083333333333337,0.00390625,0.125
190,100,9,68,0.22916666666666666,0.3125,0.00390625,0.125
191,107,11,75,0.77083333333333337,0.6875,0.00390625,0.125
192,99,33,67,0.35416666666666669,0.1875,0.00390625,0.125
193,108,39,76,0.64583333333333337,0.8125,0.00390625,0.125
194,111,36,79,0.1875,0.64583333333333337,0.00390625,0.125
195,104,37,72,0.8125,0.35416666666666669,0.00390625,0.125
196,103,34,69,0.6875,0.14583333333333334,0.00390625,0.125
197,112,40,78,0.3125,0.85416666666666663,0.00390625,0.125
198,100,35,66,0.14583333333333334,0.3125,0.00390625,0.125
199,107,38,73,0.85416666666666663,0.6875,0.00390625,0.125
200,97,25,65,0.1875,0.14583333333333334,0.00390625,0.125
201,105,27,74,0.8125,0.85416666666666663,0.00390625,0.125
202,109,28,77,0.14583333333333334,0.8125,0.00390625,0.125
203,101,26,70,0.85416666666666663,0.1875,0.00390625,0.125
204,102,30,71,0.64583333333333337,0.3125,0.00390625,0.125
205,110,32,80,0.35416666666666669,0.6875,0.00390625,0.125
206,98,29,68,0.3125,0.35416666666666669,0.00390625,0.125
207,106,31,75,0.6875,0.64583333333333337,0.00390625,0.125
208,85,29,49,0.4375,0.39583333333333331,0.00390625,0.125
209,87,31,52,0.5625,0.60416666666666663,0.00390625,0.125
210,88,32,50,0.39583333333333331,0.5625,0.00390625,0.125
211,86,30,51,0.60416666666666663,0.4375,0.00390625,0.125
212,82,26,43,0.89583333333333337,0.0625,0.00390625,0.125
213,84,28,48,0.10416666666666667,0.9375,0.00390625,0.125
214,81,25,42,0.0625,0.10416666666666667,0.00390625,0.125
215,83,27,45,0.9375,0.89583333333333337,0.00390625,0.125
216,89,33,53,0.39583333333333331,0.0625,0.00390625,0.125
217,95,39,62,0.60416666666666663,0.9375,0.00390625,0.125
218,92,36,57,0.0625,0.60416666666666663,0.00390625,0.125
219,93,37,59,0.9375,0.39583333333333331,0.00390625,0.125
220,90,34,55,0.5625,0.10416666666666667,0.00390625,0.125
221,96,40,64,0.4375,0.89583333333333337,0.00390625,0.125
222,91,35,58,0.10416666666666667,0.4375,0.00390625,0.125
223,94,38,61,0.89583333333333337,0.5625,0.00390625,0.125
224,131,33,55,0.4375,0.14583333333333334,0.00390625,0.125
225,143,39,64,0.5625,0.85416666666666663,0.00390625,0.125
226,136,36,58,0.14583333333333334,0.5625,0.00390625,0.125
227,139,37,61,0.85416666666666663,0.4375,0.00390625,0.125
228,118,34,54,0.64583333333333337,0.0625,0.00390625,0.125
229,128,40,63,0.35416666666666669,0.9375,0.00390625,0.125
230,116,35,56,0.0625,0.35416666666666669,0.00390625,0.125
231,122,38,60,0.9375,0.64583333333333337,0.00390625,0.125
232,113,25,41,0.14583333333333334,0.0625,0.00390625,0.125
233,123,27,46,0.85416666666666663,0.9375,0.00390625,0.125
234,125,28,47,0.0625,0.85416666666666663,0.00390625,0.125
235,119,26,44,0.9375,0.14583333333333334,0.00390625,0.125
236,130,30,49,0.5625,0.35416666666666669,0.00390625,0.125
237,142,32,52,0.4375,0.64583333333333337,0.00390625,0.125
238,133,29,50,0.35416666666666669,0.4375,0.00390625,0.125
239,138,31,51,0.64583333333333337,0.5625,0.00390625,0.125
240,129,29,67,0.39583333333333331,0.3125,0.00390625,0.125
241,141,31,76,0.60416666666666663,0.6875,0.00390625,0.125
242,134,32,79,0.3125,0.60416666666666663,0.00390625,0.125
243,137,30,72,0.6875,0.39583333333333331,0.00390625,0.125
244,117,26,69,0.8125,0.10416666666666667,0.00390625,0.125
245,127,28,78,0.1875,0.89583333333333337,0.00390625,0.125
246,115,25,66,0.10416666666666667,0.1875,0.00390625,0.125
247,121,27,73,0.89583333333333337,0.8125,0.00390625,0.125
248,114,33,65,0.3125,0.10416666666666667,0.00390625,0.125
249,124,39,74,0.6875,0.89583333333333337,0.00390625,0.125
250,126,36,77,0.10416666666666667,0.6875,0.00390625,0.125
251,120,37,70,0.89583333333333337,0.3125,0.00390625,0.125
252,132,34,71,0.60416666666666663,0.1875,0.00390625,0.125
253,144,40,80,0.39583333333333331,0.8125,0.00390625,0.125
254,135,35,68,0.1875,0.39583333333333331,0.00390625,0.125
255,140,38,75,0.8125,0.60416666666666663,0.00390625,0.125
