iteration,element,id,parent_id,level,n0,n1,n2,x0,y0,x1,y1,x2,y2
4,8,30,15,4,16,6,9,0.25,0.5,0,0.5,0.25,0.25
4,9,31,18,5,20,16,12,0.125,0.625,0.25,0.5,0.25,0.75
4,10,34,22,5,19,17,12,0.375,0.625,0.5,0.75,0.25,0.75
4,11,35,25,5,19,16,4,0.375,0.625,0.25,0.5,0.5,0.5
4,12,37,28,5,20,14,6,0.125,0.625,0,0.75,0,0.5
4,13,39,18,5,20,6,16,0.125,0.625,0,0.5,0.25,0.5
4,14,42,22,5,19,4,17,0.375,0.625,0.5,0.5,0.5,0.75
4,15,43,25,5,19,12,16,0.375,0.625,0.25,0.75,0.25,0.5
4,16,46,29,5,21,12,17,0.375,0.875,0.25,0.75,0.5,0.75
4,17,47,32,6,26,21,15,0.25,0.875,0.375,0.875,0.25,1
4,18,48,33,6,25,18,14,0.125,0.75,0.125,0.875,0,0.75
4,19,49,36,6,23,18,15,0.125,1,0.125,0.875,0.25,1
4,20,51,41,6,22,18,3,0,0.875,0.125,0.875,0,1
4,21,52,44,6,26,18,12,0.25,0.875,0.125,0.875,0.25,0.75
4,22,53,45,6,25,20,12,0.125,0.75,0.125,0.625,0.25,0.75
4,23,54,32,6,26,12,21,0.25,0.875,0.25,0.75,0.375,0.875
4,24,55,33,6,25,12,18,0.125,0.75,0.25,0.75,0.125,0.875
4,25,56,36,6,23,3,18,0.125,1,0,1,0.125,0.875
4,26,57,40,6,24,15,21,0.375,1,0.25,1,0.375,0.875
4,27,58,41,6,22,14,18,0,0.875,0,0.75,0.125,0.875
4,28,59,44,6,26,15,18,0.25,0.875,0.25,1,0.125,0.875
4,29,60,45,6,25,14,20,0.125,0.75,0,0.75,0.125,0.625
4,30,61,4,4,29,10,7,0.75,0.5,0.75,0.25,1,0.5
4,31,62,8,4,27,11,7,1,0.75,0.75,0.75,1,0.5
4,32,63,10,4,28,11,2,0.75,1,0.75,0.75,1,1
4,33,64,17,5,31,17,11,0.625,0.875,0.5,0.75,0.75,0.75
4,34,65,24,5,30,17,4,0.625,0.625,0.5,0.75,0.5,0.5
4,35,66,38,6,32,21,17,0.5,0.875,0.375,0.875,0.5,0.75
4,36,67,50,7,33,24,21,0.4375,0.9375,0.375,1,0.375,0.875
4,37,68,4,4,29,4,10,0.75,0.5,0.5,0.5,0.75,0.25
4,38,69,8,4,27,2,11,1,0.75,1,1,0.75,0.75
4,39,70,16,4,29,7,11,0.75,0.5,1,0.5,0.75,0.75
4,40,71,24,5,30,11,17,0.625,0.625,0.75,0.75,0.5,0.75
4,41,72,50,7,33,8,24,0.4375,0.9375,0.5,1,0.375,1
4,42,73,16,5,30,29,11,0.625,0.625,0.75,0.5,0.75,0.75
